difficulty,label_name,category,text,label,style,group_id,dataset_origin,leak_types,source_pattern,source_url,notes
hard,NON_LEAK,realworld_physical_security_hard_negative,המסמך מסביר באופן כללי מדיניות אבטחה פיזית בארגון.,0,technical_note,rw_svm_pair_realworld_physical_security_04059,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,NON_LEAK,diverse_negative,INC-156282 | המערכת החדשה תושק ב24/12/2026 לפי הודעה רשמית שפורסמה לכלל העובדים.,0,ticket,div_neg_146,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_education_hard_negative,הדוח מציג ממוצעים כלליים של קורס ללא שמות סטודנטים.,0,memo,rw_svm_pair_realworld_education_06995,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,LEAK,diverse_positive,סיכום פגישה: לצורך זיהוי מול הספק הועבר מספר הזהות של אלון מלכה: 898426545,1,meeting_note,div_pos_15,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,paired_hard_negative,"FIN-754402 | המסמך מזכיר את רמב""ם ואת רון חדד בהקשר אדמיניסטרטיבי.",0,ticket,pair_6_neg,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_crypto_key_hard_negative,המסמך מסביר למה אסור לשמור private keys בקבצי קוד.,0,chat,rw_svm_pair_realworld_crypto_key_00737,real_world_pattern_hard_negative,,owasp_secrets,https://owasp.org/www-project-non-human-identities-top-10/2025/2-secret-leakage/,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,LEAK,realworld_internal_infra_positive,הנספח כולל כתובת IP פנימית של שרת הייצור.,1,technical_note,rw_svm_pair_realworld_internal_infra_08194,real_world_pattern_variation,INTERNAL_INFRASTRUCTURE_LEAK,issueguard,https://arxiv.org/abs/2602.08072,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,paired_negative_meeting_phone,סיכום פגישה - הפגישה עם מאיה ביטון נקבעה ל5/3/2026 בחיפה.,0,meeting_note,meeting_phone_neg_134,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_legal_contract_positive,חוות הדעת המשפטית לגבי התביעה צורפה למסמך.,1,support_ticket,rw_svm_pair_realworld_legal_contract_07932,real_world_pattern_variation,CONTRACT_LEGAL_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,realworld_business_strategy_positive,הנספח מתאר תוכנית התרחבות חסויה של החברה.,1,policy,rw_svm_pair_realworld_business_strategy_01035,real_world_pattern_variation,BUSINESS_STRATEGY_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
medium,LEAK,realworld_crypto_key_positive,הנספח מציג מפתח הצפנה פנימי של מערכת ניהול התורים.,1,support_ticket,rw_svm_pair_realworld_crypto_key_03362,real_world_pattern_variation,CRYPTO_KEY_LEAK,owasp_secrets,https://owasp.org/www-project-non-human-identities-top-10/2025/2-secret-leakage/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,diverse_positive,סיכום פגישה: נא לשמור על סודיות: תוכנית ההשקה של מודול ברק וקוד השם תוכנית רימון מצורפים.,1,meeting_note,div_pos_7,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_internal_document_hard_negative,המסמך מתאר באופן כללי את תהליך אישור התוכן לפני פרסום.,0,chat,rw_svm_pair_realworld_internal_document_07865,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,realworld_logs_backups_positive,כרטיס התמיכה מציג stack trace עם שמות שרתים פנימיים.,1,meeting_note,rw_svm_pair_realworld_logs_backups_05430,real_world_pattern_variation,LOG_BACKUP_LEAK,issueguard,https://arxiv.org/abs/2602.08072,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,paired_negative_hr_salary,מתוך הדוח: המסמך עוסק בנתוני כוח אדם ברמה כללית.,0,report,hr_salary_neg_113,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,NON_LEAK,diverse_negative,"מתוך הדוח: הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים.",0,report,div_neg_220,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,LEAK,diverse_positive,"לתיעוד פנימי: פרטי הקשר של אלון מלכה: מייל alon.malka@gmail.com, טלפון 0595905960.",1,memo,div_pos_121,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,paired_negative_email_context,בדיקה: בדוח מופיע איש קשר בשם שרון סעדה.,0,chat,email_context_neg_86,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_unpatched_bug_positive,מסמך הבדיקות חושף ממצא אבטחה פתוח במערכת הייצור.,1,technical_note,rw_svm_pair_realworld_unpatched_bug_00325,real_world_pattern_variation,VULNERABILITY_BUG_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,paired_positive_internal_doc,לתיעוד פנימי: הצוות דן בהשקת גרסה 4.2 ביום 24/7/2026 במסמך מסווג פנימי שלא נועד להפצה.,1,memo,internal_doc_pos_131,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_db_credentials_positive,קובץ הקונפיגורציה כולל שם משתמש וסיסמה למסד הנתונים הפנימי.,1,support_ticket,rw_svm_pair_realworld_db_credentials_00036,real_world_pattern_variation,DB_CREDENTIALS_LEAK,owasp_secrets,https://owasp.org/www-project-non-human-identities-top-10/2025/2-secret-leakage/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,paired_hard_positive,"שולח: הפגישה עם איתי פרץ נקבעה ל18/1/2026 בתל אביב, ובמסמך צורף גם הטלפון 0510485400",1,chat,pair_2_pos,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_ai_model_data_hard_negative,המסמך מתאר עקרונות כלליים להערכת מודלים ללא נתוני ביצוע פנימיים.,0,report,rw_svm_pair_realworld_ai_model_data_05683,real_world_pattern_hard_negative,,android_secrets,https://arxiv.org/abs/2510.18601,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,realworld_business_strategy_positive,המסמך חושף תוכנית חדירה לשוק חדש שעדיין לא פורסמה.,1,policy,rw_svm_pair_realworld_business_strategy_07580,real_world_pattern_variation,BUSINESS_STRATEGY_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
medium,LEAK,realworld_mna_negotiation_positive,טיוטת עסקת הרכישה של החברה צורפה בטעות לקובץ.,1,support_ticket,rw_svm_pair_realworld_mna_negotiation_07301,real_world_pattern_variation,MNA_NEGOTIATION_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,realworld_medical_positive,הנספח כולל מידע על התאמות רפואיות אישיות.,1,technical_note,rw_svm_pair_realworld_medical_03809,real_world_pattern_variation,MEDICAL_HEALTH_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
medium,LEAK,diverse_positive,עדכון: הסיסמה הזמנית לחשבון של אסף דיין היא Welcome2026! ויש להחליף אותה מיד.,1,chat,div_pos_110,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,paired_hard_negative,מתוך הדוח: הפגישה עם קרן אמסלם נקבעה ל27/7/2026 בנתניה,0,report,pair_2_neg,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_pricing_positive,הנספח חושף שולי רווח לפי חבילת מוצר.,1,memo,rw_svm_pair_realworld_pricing_06738,real_world_pattern_variation,PRICING_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,realworld_sales_pipeline_hard_negative,המסמך מתאר שיטות כלליות לניהול לידים ללא שמות לקוחות.,0,policy,rw_svm_pair_realworld_sales_pipeline_06387,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,realworld_board_management_hard_negative,המסמך מסביר באופן כללי כיצד מתנהלת ישיבת הנהלה.,0,support_ticket,rw_svm_pair_realworld_board_management_00619,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,realworld_crypto_key_hard_negative,המצגת מתארת עקרונות כלליים לניהול מפתחות הצפנה.,0,memo,rw_svm_pair_realworld_crypto_key_02872,real_world_pattern_hard_negative,,owasp_secrets,https://owasp.org/www-project-non-human-identities-top-10/2025/2-secret-leakage/,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,NON_LEAK,realworld_internal_infra_hard_negative,המסמך מסביר מהי תשתית פנימית ללא שמות שרתים או כתובות.,0,memo,rw_svm_pair_realworld_internal_infra_05814,real_world_pattern_hard_negative,,issueguard,https://arxiv.org/abs/2602.08072,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,paired_positive_email_context,לתיעוד פנימי: בדוח מופיע איש קשר בשם קרן אמסלם יחד עם המייל keren.amsalem@company.co.il.,1,memo,email_context_pos_158,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,NON_LEAK,diverse_negative,לתיעוד פנימי: בדשבורד הציבורי מופיע סטטוס כללי של פרויקט תיקון אופק. תודה,0,memo,div_neg_11,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,diverse_positive,שולח: בדוח שהגיע מאיכילוב מופיעים פרטי טיפול של ליאור מלכה והאבחנה לחץ דם גבוה.,1,chat,div_pos_37,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
