difficulty,label_name,category,text,label,style,group_id
medium,NON_LEAK,diverse_negative,לתיעוד פנימי: שם העובד משה אוחנה מופיע במצגת הפנימית ללא פרטים נוספים.,0,memo,div_neg_17
hard,NON_LEAK,paired_hard_negative,מתוך הדוח - במצגת הופיעו שמות העובדים לצורך חלוקת משימות. תודה,0,report,pair_7_neg
hard,NON_LEAK,paired_negative_hr_salary,HR-759833 | המסמך עוסק בנתוני כוח אדם ברמה כללית.,0,ticket,hr_salary_neg_123
hard,NON_LEAK,paired_negative_bank_account,"נושא: טיפול
יש לעדכן את טבלת ההזמנות עבור רון חדד.",0,email,bank_account_neg_97
hard,NON_LEAK,diverse_negative,"נושא: עדכון
שם העובד שלומי תורג'מן מופיע במצגת הפנימית ללא פרטים נוספים. תודה",0,email,div_neg_122
hard,LEAK,confidential_context_positive,לתיעוד פנימי: הוצגה תוכנית העבודה עבור שירות אביב ביום 5/9/2026 במסמך הנהלה מסווג שלא נועד לשיתוף חיצוני. אין לשתף את המסמך מחוץ לארגון,1,memo,conf_ctx_pos_8
hard,LEAK,diverse_positive,מתוך הדוח: אין להפיץ את קובץ השכר של הנהלה.,1,report,div_pos_185
hard,LEAK,diverse_positive,SEC-543005 | אין להפיץ את קובץ השכר של פיתוח.,1,ticket,div_pos_134
medium,NON_LEAK,diverse_negative,מתוך הדוח: לא הועברו פרטים אישיים במהלך השיחה.,0,report,div_neg_126
hard,NON_LEAK,diverse_negative,"נושא - עדכון
במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות. תודה",0,email,div_neg_20
hard,NON_LEAK,paired_hard_negative,סיכום פגישה: יש לעדכן את טבלת ההזמנות עם מזהה פנימי 3731543350.,0,meeting_note,pair_5_neg
medium,NON_LEAK,diverse_negative,לתיעוד פנימי: מספר הקריאה הוא FIN-614697 ויש לעקוב אחריו מול רכש.,0,memo,div_neg_47
medium,NON_LEAK,diverse_negative,SEC-224631 | בדשבורד הציבורי מופיע סטטוס כללי של פרויקט תיקון אופק.,0,ticket,div_neg_21
hard,NON_LEAK,paired_hard_negative,"נושא: בקשה
יש לעדכן את טבלת ההזמנות עם מזהה פנימי 5164843432.",0,email,pair_5_neg
hard,NON_LEAK,paired_negative_bank_account,מתוך הדוח - יש לעדכן את טבלת ההזמנות עבור נטע מימון.,0,report,bank_account_neg_33
hard,NON_LEAK,paired_negative_confidentiality,עדכון: הקובץ נשמר במערכת הפנימית לצורך עבודה שוטפת.,0,chat,confidentiality_neg_76
hard,NON_LEAK,paired_hard_negative,"נושא: בקשה
הצוות דן בהשקת מודול ברק ביום 21/2/2026.",0,email,pair_4_neg
medium,LEAK,diverse_positive,"HR-180709 | פרטי הקשר של ניר ביטון: מייל nir.biton@company.co.il, טלפון 0536949991.",1,ticket,div_pos_187
medium,NON_LEAK,diverse_negative,"נושא - בקשה
הפגישה עם מנכ""ל תתקיים ביום ראשון במודיעין.",0,email,div_neg_19
hard,LEAK,confidential_context_positive,סיכום פגישה: נבדקה תוכנית המעבר של מוצר אופק ליום 14/2/2026 במסמך הנהלה מסווג שלא נועד לשיתוף חיצוני. נא לא להעביר הלאה,1,meeting_note,conf_ctx_pos_17
medium,LEAK,diverse_positive,"נושא: מעקב
בדוח משאבי האנוש מופיעים נתוני השכר של משה אוחנה עבור חודש מרץ.",1,email,div_pos_29
hard,LEAK,diverse_positive,"מתוך הדוח: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור",1,report,div_pos_8
hard,NON_LEAK,diverse_negative,"סיכום פגישה: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות",0,meeting_note,div_neg_22
hard,NON_LEAK,paired_negative_person_context,"נושא: טיפול
הועבר סיכום על אביטל שחר שעובד בנייס באשדוד.",0,email,person_context_neg_118
hard,NON_LEAK,paired_negative_medical,"נושא: טיפול
המסמך מזכיר את איכילוב ואת רון חדד.",0,email,medical_neg_128
hard,LEAK,focused_payroll_positive,REQ-344498 | במצגת הופיעו שמות העובדים לצד נתוני שכר ובונוסים.,1,ticket,payroll_ctx_pos_50
hard,LEAK,diverse_positive,"בדיקה: הועבר החזר בגובה 33,940 ש""ח לחשבון 0785003602 של קרן אמסלם.",1,chat,div_pos_32
hard,LEAK,diverse_positive,"מתוך הדוח: בנספח מופיעים פרטי החשבון של שירה אברהם: בנק הפועלים, חשבון 5776985000.",1,report,div_pos_171
medium,NON_LEAK,diverse_negative,מתוך הדוח: הפגישה עם מנהל מוצר תתקיים ביום ראשון ברעננה.,0,report,div_neg_56
hard,LEAK,paired_positive_email_context,סיכום פגישה: בדוח מופיע איש קשר בשם אילן שבתאי יחד עם המייל ilan.shabtai@gmail.com.,1,meeting_note,email_context_pos_64
hard,NON_LEAK,diverse_negative,"שולח: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,chat,div_neg_188
hard,LEAK,paired_hard_positive,לתיעוד פנימי: במצגת הופיעו שמות העובדים לצד נתוני שכר ובונוסים.,1,memo,pair_7_pos
hard,LEAK,paired_positive_meeting_phone,"לתיעוד פנימי: הפגישה עם אורן אברהם נקבעה ל11/4/2026 בחולון, ובמסמך צורף גם הטלפון 0561189003.",1,memo,meeting_phone_pos_27
hard,LEAK,diverse_positive,"מתוך הדוח - בדוח שהגיע מרמב""ם מופיעים פרטי טיפול של אביטל שחר והאבחנה דלקת ריאות. תודה",1,report,div_pos_116
hard,NON_LEAK,paired_hard_negative,סיכום פגישה: הועבר סיכום על קרן אמסלם שעובד במיקרוסופט בהרצליה,0,meeting_note,pair_1_neg
hard,LEAK,diverse_positive,לתיעוד פנימי: הסיסמה הזמנית לחשבון של אסף דיין היא Welcome2026! ויש להחליף אותה מיד.,1,memo,div_pos_136
hard,NON_LEAK,diverse_negative,"תזכורת: בדוח מופיע רק שם החברה פלאפון ותאריך יעד 27/7/2026, ללא מידע אישי.",0,chat,div_neg_84
medium,NON_LEAK,diverse_negative,"סיכום פגישה: הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים.",0,meeting_note,div_neg_58
hard,LEAK,diverse_positive,"נושא: עדכון
פרטי הקשר של מאיה ביטון: מייל maya.biton@outlook.com, טלפון 0546633893.",1,email,div_pos_63
medium,LEAK,diverse_positive,"נושא: בקשה
הסיסמה הזמנית לחשבון של טל אוחנה היא Welcome2026! ויש להחליף אותה מיד.",1,email,div_pos_41
hard,LEAK,focused_payroll_positive,"לתיעוד פנימי: בדוח של פיתוח הופיעו שמות העובדים לצד נתוני שכר, בונוסים והערות אישיות.",1,memo,payroll_ctx_pos_75
medium,NON_LEAK,diverse_negative,תזכורת: מספר הקריאה הוא INC-092721 ויש לעקוב אחריו מול כספים.,0,chat,div_neg_1
hard,NON_LEAK,diverse_negative,"מתוך הדוח: הפגישה עם מנכ""ל תתקיים ביום ראשון בירושלים.",0,report,div_neg_12
hard,LEAK,paired_hard_positive,לתיעוד פנימי - המסמך מזכיר את איכילוב ואת ליאור מלכה וכולל גם אבחנה של סוכרת.,1,memo,pair_6_pos
hard,NON_LEAK,paired_negative_email_context,INC-543617 | בדוח מופיע איש קשר בשם עמית אלקיים.,0,ticket,email_context_neg_195
hard,LEAK,confidential_context_positive,סיכום פגישה: נסקר סטטוס ההטמעה של מוצר הדס ביום 15/5/2026 במסמך רגיש המוגבל להפצה בתוך הארגון בלבד. אין לשתף את המסמך מחוץ לארגון,1,meeting_note,conf_ctx_pos_64
hard,LEAK,paired_positive_bank_account,סיכום פגישה: יש לעדכן את טבלת ההזמנות עם חשבון הבנק 2308961269 של אורן אברהם.,1,meeting_note,bank_account_pos_161
hard,LEAK,paired_hard_positive,"INC-182594 | הועבר סיכום על עדי שלום שעובד בבנק לאומי בנתניה, כולל מספר הזהות 034287149",1,ticket,pair_1_pos
hard,NON_LEAK,paired_hard_negative,לתיעוד פנימי - בדוח הלקוח מופיע איש קשר בשם נועה מזרחי,0,memo,pair_3_neg
hard,LEAK,paired_hard_positive,מתוך הדוח: המסמך מזכיר את סורוקה ואת נועה מזרחי וכולל גם אבחנה של חרדה,1,report,pair_6_pos
medium,LEAK,diverse_positive,סיכום פגישה: נא לשמור על סודיות: תוכנית ההשקה של מוצר הדס וקוד השם פרויקט ברוש מצורפים.,1,meeting_note,div_pos_43
hard,LEAK,diverse_positive,בדיקה: לצורך זיהוי מול הספק הועבר מספר הזהות של הילה חדד: 005423336.,1,chat,div_pos_142
medium,NON_LEAK,diverse_negative,"סיכום פגישה: היעד הכספי לרבעון הוא 16,784 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,meeting_note,div_neg_51
hard,LEAK,diverse_positive,FIN-269962 | בדוח שהגיע מאסותא מופיעים פרטי טיפול של יואב לוי.,1,ticket,div_pos_2
medium,LEAK,diverse_positive,"נושא: בקשה
אין להפיץ את קובץ השכר של פיתוח.",1,email,div_pos_97
hard,LEAK,paired_positive_internal_doc,REQ-476696 | הצוות דן בהשקת פרויקט נוגה ביום 4/12/2026 במסמך מסווג פנימי שלא נועד להפצה.,1,ticket,internal_doc_pos_198
hard,NON_LEAK,paired_hard_negative,תזכורת: במצגת הופיעו שמות העובדים לצורך חלוקת משימות.,0,chat,pair_7_neg
hard,NON_LEAK,paired_negative_bank_account,"נושא: סיכום
יש לעדכן את טבלת ההזמנות עבור לימור סויסה. תודה",0,email,bank_account_neg_21
hard,LEAK,paired_positive_internal_doc,"נושא: טיפול
הצוות דן בהשקת מודול ברק ביום 17/1/2026 במסמך מסווג פנימי שלא נועד להפצה.",1,email,internal_doc_pos_48
hard,LEAK,paired_positive_meeting_phone,"מתוך הדוח: הפגישה עם רוני ברק נקבעה ל27/2/2026 באשדוד, ובמסמך צורף גם הטלפון 0508438291.",1,report,meeting_phone_pos_71
hard,NON_LEAK,paired_hard_negative,מתוך הדוח: הצוות דן בהשקת שירות אביב ביום 25/9/2026.,0,report,pair_4_neg
medium,NON_LEAK,diverse_negative,מתוך הדוח - לא נמסרו פרטים מזהים נוספים מעבר לשם החברה. תודה,0,report,div_neg_135
hard,NON_LEAK,diverse_negative,HR-542808 | לא הועברו פרטים אישיים במהלך השיחה.,0,ticket,div_neg_226
medium,NON_LEAK,diverse_negative,"FIN-152699 | במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות. תודה",0,ticket,div_neg_54
medium,NON_LEAK,diverse_negative,REQ-882623 | לא הועברו פרטים אישיים במהלך השיחה.,0,ticket,div_neg_92
hard,LEAK,confidential_context_positive,לתיעוד פנימי: הוצגה תוכנית העבודה עבור פרויקט רימון ליום 26/2/2026 במסמך פנימי מסווג שאין להעביר מחוץ לצוות. המסמך מוגבל לצוות המצומצם בלבד,1,memo,conf_ctx_pos_1
hard,NON_LEAK,diverse_negative,מתוך הדוח: המסמך אינו כולל מידע אישי. תודה,0,report,div_neg_181
medium,NON_LEAK,diverse_negative,"שולח: בדוח מופיע רק שם החברה אינטל ותאריך יעד 14/3/2026, ללא מידע אישי.",0,chat,div_neg_32
hard,LEAK,diverse_positive,"סיכום פגישה: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור. תודה",1,meeting_note,div_pos_8
hard,NON_LEAK,paired_negative_person_context,"נושא: עדכון
הועבר סיכום על דוד כהן שעובד בשופרסל בנתניה.",0,email,person_context_neg_45
hard,NON_LEAK,paired_hard_negative,בדיקה - יש לעדכן את טבלת ההזמנות עם מזהה פנימי 2874036686.,0,chat,pair_5_neg
hard,NON_LEAK,diverse_negative,לתיעוד פנימי: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום.,0,memo,div_neg_14
hard,NON_LEAK,paired_negative_medical,"נושא: בקשה
המסמך מזכיר את קפלן ואת מאיה ביטון.",0,email,medical_neg_79
hard,LEAK,paired_hard_positive,לתיעוד פנימי - במצגת הופיעו שמות העובדים לצד נתוני שכר ובונוסים.,1,memo,pair_7_pos
hard,LEAK,paired_positive_medical,FIN-914315 | המסמך מזכיר את קפלן ואת הילה חדד וכולל גם אבחנה של פציעת גב.,1,ticket,medical_pos_89
hard,NON_LEAK,paired_hard_negative,"נושא: בקשה
הפגישה עם קרן אמסלם נקבעה ל15/3/2026 בתל אביב.",0,email,pair_2_neg
hard,NON_LEAK,paired_negative_medical,"נושא - מעקב
המסמך מזכיר את אסותא ואת אילן שבתאי. תודה",0,email,medical_neg_99
hard,NON_LEAK,paired_hard_negative,"נושא: טיפול
בדוח הלקוח מופיע איש קשר בשם אילן שבתאי",0,email,pair_3_neg
hard,LEAK,paired_hard_positive,"נושא: עדכון
הצוות דן בהשקת מוצר אופק ביום 24/10/2026 במסמך מסווג פנימי שלא נועד להפצה.",1,email,pair_4_pos
hard,NON_LEAK,paired_hard_negative,מתוך הדוח: בדוח הלקוח מופיע איש קשר בשם דוד כהן.,0,report,pair_3_neg
hard,NON_LEAK,paired_hard_negative,לתיעוד פנימי: הפגישה עם עדי שלום נקבעה ל18/7/2026 בהרצליה. תודה,0,memo,pair_2_neg
hard,LEAK,confidential_context_positive,INC-829987 | נבדקה תוכנית המעבר של גרסה 42 ביום 18/12/2026 במסמך פנימי מסווג שאין להעביר מחוץ לצוות,1,ticket,conf_ctx_pos_16
hard,LEAK,paired_hard_positive,REQ-820755 | במצגת הופיעו שמות העובדים לצד נתוני שכר ובונוסים.,1,ticket,pair_7_pos
hard,LEAK,diverse_positive,"מתוך הדוח: בדוח שהגיע מרמב""ם מופיעים פרטי טיפול של שירה אברהם.",1,report,div_pos_13
